slice,sid_metric,target_metric,n,n_unique_sid,n_unique_target,spearman_rho,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,abs_spearman
raw_all_rows,cur_total,NDCG@20,11,6,9,0.7898572950972258,0.003825380280246721,0.9717996959435153,5.969358830546729e-07,0.6604743864029395,0.006864653330939174,0.7898572950972258
raw_all_rows,zipf_alpha_full,NDCG@20,11,6,9,-0.7898572950972258,0.003825380280246721,-0.9756749201310603,3.0864800861685744e-07,-0.6604743864029395,0.006864653330939174,0.7898572950972258
raw_all_rows,entropy_l0,NDCG@20,11,6,9,0.7529049070225018,0.007484273382099884,0.9665708784981886,1.2736751001956657e-06,0.6216229519086491,0.010949079132165647,0.7529049070225018
raw_all_rows,entropy_l2,NDCG@20,11,6,9,0.7529049070225018,0.007484273382099884,0.5544615103612528,0.07670635136552455,0.5827715174143585,0.017065207572717365,0.7529049070225018
raw_all_rows,entropy_min,NDCG@20,11,6,9,0.7344287129851398,0.01005511423393655,0.9693431708057045,8.661909795396404e-07,0.5827715174143585,0.017065207572717365,0.7344287129851398
raw_all_rows,unique_l0,NDCG@20,11,3,9,0.7286431424819468,0.010977735580788524,0.9681584423050533,1.0255812559373024e-06,0.6465269501284384,0.015189801759424644,0.7286431424819468
raw_all_rows,unique_l1,NDCG@20,11,3,9,0.7286431424819468,0.010977735580788524,0.9597405766084871,2.9113454999365986e-06,0.6465269501284384,0.015189801759424644,0.7286431424819468
raw_all_rows,unique_l2,NDCG@20,11,3,9,0.7286431424819468,0.010977735580788524,0.8830679615125359,0.0003153345508705294,0.6465269501284384,0.015189801759424644,0.7286431424819468
raw_all_rows,entropy_l1,NDCG@20,11,6,9,0.6050953547236058,0.048556778743024914,0.9546089868132428,4.958055529563279e-06,0.5050686484257774,0.03870967690867218,0.6050953547236058
raw_all_rows,pas_behavioral,NDCG@20,11,6,9,0.5681429666488818,0.06823441331448478,0.8635339877178009,0.0006136683530305621,0.4662172139314868,0.056360223771616376,0.5681429666488818
raw_all_rows,entropy_l3,NDCG@20,11,6,9,0.5681429666488818,0.06823441331448478,0.5316184886500211,0.09236562628435009,0.4273657794371963,0.08025302260481086,0.5681429666488818
raw_all_rows,gamma,NDCG@20,11,2,9,0.5022883414749454,0.11537067274689113,0.9565317095159339,4.0920340325016194e-06,0.43437224276306935,0.1122015216842506,0.5022883414749454
raw_all_rows,max_dupe,NDCG@20,11,6,9,-0.4018572203126237,0.2205267297231269,-0.9520713780823934,6.309838528255139e-06,-0.31081147595432457,0.20331631295883246,0.4018572203126237
raw_all_rows,pas_emb,NDCG@20,11,6,9,0.2632857650324086,0.4340753137319767,0.9553653024779134,4.602056654577265e-06,0.2331086069657434,0.3400229423719202,0.2632857650324086
raw_all_rows,n_layers,NDCG@20,11,1,9,,,,,,,
raw_all_rows,codebook_size,NDCG@20,11,1,9,,,,,,,
raw_all_rows,embed_dim,NDCG@20,11,1,9,,,,,,,
raw_all_rows,beta,NDCG@20,11,1,9,,,,,,,
raw_all_rows,ema_decay,NDCG@20,11,1,9,,,,,,,
raw_all_rows,temperature,NDCG@20,11,1,9,,,,,,,
raw_all_rows,margin,NDCG@20,1,1,1,,,,,,,
raw_all_rows,unique_l3,NDCG@20,11,1,9,,,,,,,
